Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
24,120000,100,637,Y,1787,5677,146000,145500,0.314779,Active,non-default,FL,"40,171",0
24,120000,100,682,Y,2310,4200,145000,145000,0.55,Pay-off,non-default,CA,"49,894",0
24,121100,100,704,N,0,5600,240000,184800,0,Active,non-default,IL,"45,787",0
24,122000,100,635,Y,1125,4167,157000,153705,0.269978,Active,non-default,CO,"51,022",0
24,122350,100,670,N,3768,8273,270000,267677,0.455458,Active,non-default,GA,"43,217",0
24,123500,95,674,N,3120,6328,188000,178000,0.493047,Active,non-default,TN,"38,550",0
24,123500,100,604,N,3779,7604,226000,225900,0.496975,Pay-off,non-default,IL,"45,787",0
24,124000,80,682,N,1823,2005,110000,109921,0.909227,Active,non-default,VA,"53,275",1
24,126100,97,755,N,2279,7500,300000,299800,0.303867,Pay-off,non-default,CA,"49,894",0
24,129200,94,737,N,1924,4115,259000,258500,0.467558,Pay-off,non-default,MD,"56,763",0
24,129900,97,583,Y,872,2958,115000,110361,0.294794,Active,non-default,GA,"43,217",1
24,129980,97,644,Y,1932,4418,160000,159950,0.437302,Pay-off,non-default,MD,"56,763",0
24,130000,100,634,Y,1210,4919,63000,63000,0.245985,Pay-off,non-default,PA,"44,286",1
24,130853,97,748,N,2248,6815,185000,185000,0.329861,Active,non-default,ID,"42,519",0
24,132000,80,597,N,1649,4585,139000,134400,0.359651,Active,non-default,GA,"43,217",0
24,132400,97,707,Y,1521,5374,120500,120000,0.283029,Pay-off,non-default,IA,"43,042",1
24,132500,94,668,Y,1917,4324,110000,110000,0.44334,Active,non-default,OH,"44,160",1
24,133472,102,548,Y,1173,2917,150000,148644,0.402125,Active,non-default,IN,"43,003",0
24,135800,100,699,N,1521,4375,146850,146850,0.347657,Active,non-default,TX,"41,275",0
24,138710,97,790,N,1808,4122,96000,93000,0.438622,Active,non-default,IN,"43,003",1
24,139450,95,723,N,1549,3556,85000,83000,0.435602,Pay-off,non-default,KY,"37,396",1
24,141000,100,590,Y,1385,3833,119000,117430,0.361336,Active,non-default,NC,"39,000",1
24,143820,97,764,N,1320,5268,122000,122000,0.250569,Active,non-default,WI,"47,220",1
24,144750,100,738,N,1641,5775,212062,209895,0.284156,Pay-off,non-default,GA,"43,217",0
24,144850,95,706,N,742,3028,118000,118000,0.245046,Pay-off,non-default,IL,"45,787",1
24,145250,95,791,Y,1406,3208,130000,130000,0.438279,Active,non-default,GA,"43,217",1
24,145900,98,698,N,1074,5500,215000,145900,0.195273,Pay-off,non-default,CO,"51,022",0
24,146250,90,745,N,2250,5179,250000,243415,0.434447,Active,non-default,IL,"45,787",0
24,146800,100,705,Y,1410,3988,124000,122000,0.353561,Active,non-default,MN,"55,914",1
24,147500,95,697,N,1625,3940,179000,176990,0.412437,Active,non-default,IL,"45,787",0
24,147500,100,708,N,536,3352,55000,55000,0.159905,Pay-off,non-default,PA,"44,286",1
24,147500,99,633,N,0,3950,203000,203000,0,Pay-off,non-default,NV,"46,984",0
24,147900,80,747,N,733,2330,98000,98000,0.314592,Active,non-default,AZ,"42,590",1
24,148700,80,672,N,1130,3500,137000,136300,0.322857,Active,non-default,GA,"43,217",1
24,149050,97,660,N,1095,4547,40000,32844,0.240818,Active,non-default,TX,"41,275",1
24,150400,95,745,Y,1965,6081,132000,131900,0.323138,Active,non-default,OK,"38,281",1
24,150533,100,681,N,1676,3047,93000,92000,0.550049,Pay-off,non-default,NE,"44,623",1
24,153000,100,709,N,3385,5840,123000,122900,0.579623,Active,non-default,ND,"39,594",1
24,154000,100,691,N,3887,7067,375000,375000,0.550021,Default,default,NY,"44,228",0
24,154550,100,639,N,1606,3587,84000,83100,0.447728,Pay-off,non-default,FL,"40,171",1
24,156600,100,596,N,1001,3000,97000,97000,0.333667,Active,non-default,TX,"41,275",1
24,156810,92,787,N,740,4405,80000,75000,0.167991,Active,non-default,MO,"43,988",1
24,159900,100,688,N,0,5025,163000,163000,0,Active,non-default,FL,"40,171",0
24,161000,100,778,N,1623,3673,165000,165000,0.441873,Active,non-default,NV,"46,984",0
24,161400,90,607,N,1564,4247,100000,99900,0.36826,Pay-off,non-default,IL,"45,787",1
24,163000,100,666,N,0,4000,156000,154203,0,Active,non-default,AZ,"42,590",1
24,165000,100,693,Y,1117,2200,81500,81500,0.507727,Pay-off,non-default,VA,"53,275",1
24,170000,100,725,N,1846,5300,195000,195000,0.348302,Pay-off,non-default,NJ,"56,772",0
24,171000,95,596,N,655,2553,77500,60800,0.256561,Active,non-default,GA,"43,217",1
24,172000,80,646,N,1862,5246,230000,229065,0.354937,Active,non-default,CA,"49,894",0
24,173900,95,684,Y,1866,2416,215000,215000,0.772351,Active,non-default,CA,"49,894",0
24,175500,100,650,Y,1822,4011,158000,158000,0.454251,Pay-off,non-default,CA,"49,894",1
24,185693,100,704,N,1885,3227,136500,136500,0.584134,Pay-off,non-default,FL,"40,171",1
24,193000,100,564,Y,985,4129,162886,162886,0.238557,Active,non-default,GA,"43,217",1
24,196950,98,699,N,842,1877,125000,124000,0.448588,Pay-off,non-default,NV,"46,984",1
24,197150,95,636,N,856,2097,73000,73000,0.408202,Pay-off,non-default,VA,"53,275",1
24,229000,98,626,Y,2233,3360,232000,232000,0.664583,Active,non-default,TN,"38,550",0
24,233450,102,536,Y,1215,3050,160000,159000,0.398361,Pay-off,non-default,CA,"49,894",1
24,234000,90,752,Y,2424,4153,161000,160000,0.583674,Active,non-default,IL,"45,787",1
24,237650,97,638,Y,1927,3000,0,130000,0.642333,Pay-off,non-default,FL,"40,171",1
24,248675,102,635,N,936,3216,119000,110000,0.291045,Pay-off,non-default,GA,"43,217",1
24,284905,95,658,Y,1300,1950,118000,117000,0.666667,Active,non-default,FL,"40,171",1
24,317750,100,784,N,993,3421,136000,132000,0.290266,Active,non-default,NC,"39,000",1
24,322650,89,660,N,0,5025,165500,165000,0,Pay-off,non-default,FL,"40,171",1
25,27150,97,588,N,3119,8207,177200,177200,0.380041,Pay-off,non-default,RI,"46,199",0
25,39900,95,783,N,831,5794,135000,128900,0.143424,Pay-off,non-default,NC,"39,000",0
25,42000,94,723,N,1121,7073,120000,107500,0.15849,Active,non-default,TX,"41,275",0
25,47250,90,666,Y,2090,5000,159000,157000,0.418,Active,non-default,NC,"39,000",0
25,50000,83,713,Y,2554,8500,179000,175500,0.300471,Active,non-default,TX,"41,275",0
25,54150,95,629,Y,3128,8040,210000,174300,0.389055,Active,non-default,WA,"48,688",0
25,56700,100,683,N,622,5500,85000,85000,0.113091,Pay-off,non-default,CA,"49,894",0
25,57500,100,675,N,2211,8333,452500,452500,0.265331,Pay-off,non-default,GA,"43,217",0
25,58200,97,667,N,3333,6060,242000,240000,0.55,Active,non-default,TX,"41,275",0
25,59500,100,680,N,4782,7679,235000,230000,0.622737,Pay-off,non-default,SC,"39,326",0
25,60000,100,757,N,3825,6958,135000,129000,0.549727,Pay-off,non-default,MI,"44,476",0
25,60750,90,673,N,0,8385,233000,60750,0,Active,non-default,CA,"49,894",0
25,62000,100,660,N,2194,6500,203000,189599,0.337538,Pay-off,non-default,CA,"49,894",0
25,70000,90,683,N,0,6590,189560,70000,0,Active,non-default,UT,"50,614",0
25,70000,100,690,N,3753,7649,168000,165000,0.490652,Active,non-default,NE,"44,623",0
25,71300,96,669,N,1295,8000,165000,165000,0.161875,Pay-off,non-default,IL,"45,787",0
25,74600,100,690,N,1450,5050,270000,74600,0.287129,Pay-off,non-default,CA,"49,894",0
25,79800,95,718,N,915,4157,97000,92000,0.220111,Active,non-default,PA,"44,286",0
25,80750,95,799,N,2350,8277,114000,105000,0.283919,Pay-off,non-default,OK,"38,281",0
25,81250,95,515,Y,926,3616,155000,155000,0.256084,Pay-off,non-default,CA,"49,894",0
25,82500,100,632,Y,1681,4330,122500,116900,0.388222,Active,non-default,IA,"43,042",0
25,85500,95,623,N,2306,6173,160000,150400,0.373562,Active,non-default,GA,"43,217",0
25,86600,98,688,Y,2334,6570,225000,225000,0.355251,Active,non-default,IL,"45,787",0
25,88000,100,652,N,0,7327,82500,82500,0,Active,non-default,PA,"44,286",1
25,88800,80,548,N,1720,5704,131000,118900,0.301543,Active,non-default,SC,"39,326",0
25,89500,98,624,Y,2458,5929,151000,150600,0.414572,Pay-off,non-default,VA,"53,275",0
25,89900,100,719,N,0,6500,280000,279000,0,Pay-off,non-default,IL,"45,787",0
25,90800,100,767,N,2367,6423,176000,175115,0.368519,Pay-off,non-default,FL,"40,171",0
25,91500,100,746,N,3912,8292,268000,266961,0.47178,Active,non-default,NY,"44,228",0
25,92135,100,599,N,2905,7950,272000,271950,0.365409,Active,non-default,WA,"48,688",0
25,95500,100,807,N,0,5025,415000,415000,0,Active,non-default,NY,"44,228",0
25,95900,100,684,N,1947,6146,175000,168500,0.316791,Active,non-default,MI,"44,476",0
25,96800,80,689,Y,927,3533,138000,137500,0.262383,Pay-off,non-default,IN,"43,003",0
25,98000,100,667,N,0,6570,147000,98000,0,Pay-off,non-default,AZ,"42,590",0
25,99500,95,757,N,1276,3753,60000,54500,0.339995,Pay-off,non-default,PA,"44,286",1
25,99900,100,672,Y,1794,5897,200000,194900,0.304222,Active,non-default,GA,"43,217",0
25,101650,98,745,N,2706,6641,88000,84000,0.407469,Active,non-default,FL,"40,171",1
25,103896,90,652,Y,1551,2597,135000,133900,0.597228,Default,default,FL,"40,171",0
25,104900,100,666,N,1581,7249,230000,104900,0.218099,Pay-off,non-default,NJ,"56,772",0
25,105000,100,737,N,1310,3085,120000,119245,0.424635,Active,non-default,FL,"40,171",0
25,105000,98,662,N,2141,5500,250000,240000,0.389273,Pay-off,non-default,CA,"49,894",0
25,106000,100,728,N,2031,7666,116500,116500,0.264936,Active,non-default,KY,"37,396",0
25,107000,100,685,N,1534,5140,216500,215900,0.298444,Pay-off,non-default,MN,"55,914",0
25,107283,95,662,N,3004,5807,350000,350000,0.517307,Pay-off,non-default,DC,"43,003",0
25,108800,90,588,N,1616,3088,162000,151000,0.523316,Active,non-default,GA,"43,217",0
25,109100,97,674,N,574,2750,65500,65000,0.208727,Pay-off,non-default,VA,"53,275",1
25,109150,95,706,Y,2219,4009,250000,250000,0.553505,Active,non-default,MD,"56,763",0
25,110000,100,676,N,3408,7504,255000,250429,0.454158,Active,non-default,NM,"37,587",0
25,110170,95,644,Y,871,2994,118000,115000,0.290915,Active,non-default,VA,"53,275",0
25,112000,100,678,N,2374,6272,139500,139395,0.378508,Pay-off,non-default,FL,"40,171",0
25,113000,99,619,N,1412,4572,194000,192890,0.308836,Active,non-default,GA,"43,217",0
25,113798,100,591,Y,1479,4333,93000,93000,0.341334,Pay-off,non-default,OH,"44,160",1
25,116500,100,626,N,1023,6917,320000,317500,0.147896,Active,non-default,CO,"51,022",0
25,117950,98,735,N,1717,5175,150000,147500,0.331787,Active,non-default,OH,"44,160",0
25,119500,100,556,Y,2331,4550,146000,145521,0.512308,Active,non-default,TX,"41,275",0
25,119770,102,761,N,2788,5930,277000,277835,0.470152,Active,non-default,WA,"48,688",0
25,120000,79,569,Y,1614,5500,158000,156900,0.293455,Pay-off,non-default,GA,"43,217",0
25,120806,100,577,Y,1817,3794,0,148000,0.478914,Pay-off,non-default,FL,"40,171",1
25,122400,90,660,N,3275,5130,245000,244501,0.638402,Pay-off,non-default,CA,"49,894",0
25,122650,100,611,N,1741,6813,85000,82500,0.255541,Active,non-default,OK,"38,281",1
25,124400,100,691,N,5497,6232,199000,199000,0.88206,Pay-off,non-default,IL,"45,787",0
25,125000,100,686,Y,2153,5117,145000,144900,0.420754,Active,non-default,NC,"39,000",0
25,125100,99,683,N,1608,4525,111000,110900,0.355359,Pay-off,non-default,MI,"44,476",1
25,128000,95,631,N,2085,4197,120000,119280,0.496783,Active,non-default,TX,"41,275",1
25,128250,95,664,N,366,2872,78000,78000,0.127437,Active,non-default,CA,"49,894",1
25,128350,100,622,Y,2114,4809,137000,136588,0.439592,Pay-off,non-default,GA,"43,217",0
25,129000,97,703,N,1488,4800,151000,150200,0.31,Pay-off,non-default,CT,"55,970",0
25,129400,95,657,N,786,2015,100000,99900,0.390074,Active,non-default,UT,"50,614",1
25,130000,100,669,N,2413,6150,140000,141970,0.392358,Active,non-default,TX,"41,275",0
25,130000,100,720,N,2198,5126,179500,179500,0.428794,Active,non-default,FL,"40,171",0
25,133600,99,609,N,2627,4384,201000,200880,0.599224,Active,non-default,GA,"43,217",0
25,135900,80,641,Y,1205,2860,99000,98000,0.421329,Active,non-default,FL,"40,171",1
25,136800,95,669,Y,2276,6571,228089,228089,0.34637,Active,non-default,CA,"49,894",0
25,137227,95,755,Y,689,1766,68000,67500,0.390147,Pay-off,non-default,IL,"45,787",1
25,138500,100,732,N,2545,6767,173500,172545,0.37609,Active,non-default,TX,"41,275",0
25,138589,100,762,N,1646,5525,206000,205500,0.297919,Active,non-default,IL,"45,787",0
25,138900,97,731,N,2021,4607,161000,157000,0.43868,Active,non-default,CT,"55,970",0
25,139000,100,710,N,1272,4657,153400,149900,0.273137,Pay-off,non-default,MI,"44,476",0
25,141200,100,783,N,3271,5286,140000,137000,0.618804,Active,non-default,MI,"44,476",1
25,141550,95,702,N,2196,7571,128000,122000,0.290054,Active,non-default,GA,"43,217",1
25,143000,88,527,Y,1406,2100,135000,128000,0.669524,Active,non-default,FL,"40,171",1
25,143100,80,747,N,1220,1919,96500,95000,0.635748,Active,non-default,WA,"48,688",1
25,145350,95,761,N,1377,6900,235000,200000,0.199565,Pay-off,non-default,CA,"49,894",0
25,146550,100,662,Y,3280,5964,190000,186000,0.549966,Pay-off,non-default,AL,"38,111",0
25,148786,93,771,Y,1095,3366,140000,137000,0.325312,Active,non-default,RI,"46,199",1
25,148950,95,573,N,994,2387,130000,127896,0.416422,Active,non-default,GA,"43,217",1
25,150000,95,752,N,1250,3375,117000,117000,0.37037,Active,non-default,WI,"47,220",1
25,150646,97,628,N,1779,3345,135000,135000,0.531839,Pay-off,non-default,CA,"49,894",1
25,151650,98,658,Y,2722,6244,216000,215000,0.435939,Pay-off,non-default,WA,"48,688",0
25,152285,95,717,N,970,6255,199500,199500,0.155076,Pay-off,non-default,CA,"49,894",0
25,152500,88,650,N,2530,7162,239000,238600,0.353253,Pay-off,non-default,MI,"44,476",0
25,153450,98,703,Y,879,1862,80000,79900,0.472073,Active,non-default,VA,"53,275",1
25,153600,80,691,N,2406,6575,245000,229387,0.365932,Active,non-default,TX,"41,275",0
25,154215,100,662,N,673,1848,60000,50000,0.364177,Active,non-default,OH,"44,160",1
25,155295,102,588,Y,778,2375,114000,109900,0.327579,Pay-off,non-default,LA,"35,523",1
25,155900,99,739,N,1212,3630,134000,133900,0.333884,Pay-off,non-default,FL,"40,171",1
25,156418,100,615,Y,1981,4333,203000,202500,0.457189,Active,non-default,AL,"38,111",0
25,157000,100,639,N,1267,3043,130000,130000,0.416365,Active,non-default,FL,"40,171",1
25,157600,95,787,Y,1161,5572,152000,151000,0.208363,Pay-off,non-default,MD,"56,763",1
25,159300,95,577,N,1955,6623,290000,280750,0.295183,Active,non-default,VA,"53,275",0
25,160000,100,775,N,3311,20416,251000,249500,0.162177,Pay-off,non-default,NC,"39,000",0
25,163250,100,666,Y,1971,4850,98000,96820,0.406392,Active,non-default,TX,"41,275",1
25,163415,102,696,N,2073,4452,74000,70000,0.465633,Active,non-default,TX,"41,275",1
25,165300,95,682,N,1325,3033,73000,72500,0.436861,Pay-off,non-default,UT,"50,614",1
25,165650,97,736,N,1030,2570,125000,121900,0.400778,Active,non-default,TN,"38,550",1
25,165770,100,560,Y,1304,2795,78500,78500,0.466547,Pay-off,non-default,MO,"43,988",1
25,165800,99,739,Y,2047,3587,136000,134900,0.570672,Active,non-default,FL,"40,171",1
25,166500,100,709,N,1156,5500,130000,128000,0.210182,Pay-off,non-default,FL,"40,171",1
25,167170,95,709,Y,1415,3365,112000,111000,0.420505,Active,non-default,GA,"43,217",1
25,167200,95,551,Y,683,2345,83000,82500,0.291258,Active,non-default,AL,"38,111",1
25,168963,97,697,N,1663,3585,166000,163815,0.463877,Pay-off,non-default,AZ,"42,590",1
25,169587,95,791,N,561,2109,30500,29901,0.266003,Active,non-default,TX,"41,275",1
25,169750,97,789,N,1711,4150,175000,172000,0.412289,Pay-off,non-default,MD,"56,763",0
25,170000,100,774,N,1658,5676,240000,240000,0.292107,Pay-off,non-default,MD,"56,763",0
25,171000,90,763,Y,1871,4873,168000,167500,0.383952,Active,non-default,MO,"43,988",1
25,171000,95,715,Y,1134,3066,82900,82900,0.369863,Pay-off,non-default,TN,"38,550",1
25,174350,100,683,N,0,5400,170000,159520,0,Active,non-default,TX,"41,275",1
25,175570,97,752,N,627,6000,78200,76900,0.1045,Pay-off,non-default,LA,"35,523",1
25,176450,99,803,Y,1804,5695,155000,155000,0.316769,Pay-off,non-default,PA,"44,286",1
25,180000,100,690,Y,1673,4182,122000,122000,0.400048,Active,non-default,GA,"43,217",1
25,183331,100,566,N,1397,4763,183000,183000,0.293303,Pay-off,non-default,FL,"40,171",1
25,184500,97,786,Y,1250,2343,180000,180000,0.533504,Active,non-default,IL,"45,787",1
25,186100,80,599,Y,723,1560,112000,112000,0.463462,Active,non-default,FL,"40,171",1
25,189053,97,616,N,920,3999,150000,150000,0.230058,Pay-off,non-default,GA,"43,217",1
25,190000,64,614,Y,1126,3244,135000,135000,0.347102,Pay-off,non-default,MD,"56,763",1
25,190000,100,695,N,1537,5773,200000,199000,0.266239,Pay-off,non-default,MD,"56,763",0
25,195690,95,574,Y,3451,4204,260000,260000,0.820885,Pay-off,non-default,CA,"49,894",0
25,196000,100,697,N,2124,4716,163000,161312,0.450382,Pay-off,non-default,FL,"40,171",1
25,196495,100,667,Y,2607,4500,270000,268815,0.579333,Active,non-default,GA,"43,217",0
25,197555,100,617,N,0,2750,152000,148000,0,Active,non-default,NJ,"56,772",1
25,208950,95,689,Y,823,5025,70000,69900,0.163791,Pay-off,non-default,FL,"40,171",1
25,209900,100,545,Y,2326,4115,270000,270000,0.565249,Pay-off,non-default,CA,"49,894",0
25,211550,100,819,N,1032,2312,130000,120000,0.446367,Active,non-default,TX,"41,275",1
25,214844,99,535,Y,2281,4585,157000,157000,0.497492,Active,non-default,FL,"40,171",1
25,221400,90,643,Y,1602,3387,108500,106000,0.472985,Active,non-default,VA,"53,275",1
25,228000,100,771,N,2900,5500,240000,228741,0.527273,Pay-off,non-default,FL,"40,171",0
25,237450,95,716,N,0,23333,360000,337487,0,Active,non-default,TX,"41,275",0
25,239900,100,657,N,865,2024,60000,60000,0.427372,Active,non-default,IN,"43,003",1
25,240550,97,573,Y,1418,2504,205000,204900,0.566294,Active,non-default,MD,"56,763",1
25,247400,95,569,N,1489,2725,136000,133590,0.546422,Active,non-default,GA,"43,217",1
25,258350,95,553,Y,599,1733,76000,74900,0.345643,Pay-off,non-default,AL,"38,111",1
25,261250,95,610,Y,1177,2433,140000,136597,0.483765,Active,non-default,GA,"43,217",1
25,263398,100,771,N,1141,3800,150000,145000,0.300263,Pay-off,non-default,AZ,"42,590",1
25,270750,95,556,Y,1123,2242,105000,102577,0.500892,Active,non-default,NC,"39,000",1
25,275500,95,706,Y,903,2080,66000,65900,0.434135,Active,non-default,KS,"43,725",1
25,285650,95,721,Y,1990,2261,133300,133020,0.880142,Pay-off,non-default,FL,"40,171",1
25,290027,100,555,Y,2195,3585,97000,93000,0.612273,Pay-off,non-default,GA,"43,217",1
25,294500,94,785,N,1147,4626,150000,149900,0.247946,Pay-off,non-default,MD,"56,763",1
25,304000,80,647,N,1191,5025,97600,92000,0.23703,Pay-off,non-default,MD,"56,763",1
26,23200,80,683,N,3364,8469,245000,244900,0.397213,Active,non-default,OH,"44,160",0
26,43000,91,709,N,2405,7137,193000,192041,0.336976,Pay-off,non-default,AZ,"42,590",0
26,48880,95,725,N,1359,3674,120000,119900,0.369897,Active,non-default,OH,"44,160",0
26,51300,95,716,N,2982,7021,175000,170000,0.424726,Active,non-default,MA,"52,354",0
26,52250,95,636,N,2441,5266,151700,149900,0.46354,Pay-off,non-default,TX,"41,275",0
26,55000,95,764,N,1809,4106,143500,141506,0.440575,Active,non-default,MO,"43,988",0
26,57000,100,772,N,1537,4798,170000,170000,0.320342,Active,non-default,MD,"56,763",0
26,68000,100,730,N,3043,5267,89000,88900,0.577748,Active,non-default,NJ,"56,772",0
26,68000,100,720,N,1938,7544,250000,244000,0.256893,Active,non-default,GA,"43,217",0
26,68875,100,648,N,2908,6857,265000,265000,0.424092,Pay-off,non-default,NY,"44,228",0
26,75950,100,671,N,1273,7126,140000,75950,0.178642,Pay-off,non-default,OK,"38,281",0
26,76000,100,555,N,3075,6779,262000,259900,0.453607,Active,non-default,FL,"40,171",0
26,78900,100,791,N,2078,6233,315000,315000,0.333387,Pay-off,non-default,CO,"51,022",0
26,79750,100,675,N,1077,5500,148000,142580,0.195818,Default,default,AZ,"42,590",0
26,79900,100,715,Y,2056,5083,146000,145875,0.404486,Active,non-default,FL,"40,171",0
26,79900,100,623,N,3471,8068,213000,208351,0.430218,Active,non-default,NM,"37,587",0
